date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses
2017-12-10,881978.027759,382,134317000.0,0.031605,1470340.0,428,
2017-12-11,562124.185273,360,121237000.0,0.028527,2137410.0,412,
2017-12-12,1598904.63582,2090,133967000.0,0.031523,3127600.0,1983,
2017-12-13,2076618.71431,2070,152484000.0,0.03588,5491570.0,1902,
2017-12-14,3070618.96788,1542,179615000.0,0.042264,6016280.0,1440,
2017-12-15,4492696.67354,1264,170267000.0,0.040064,4617320.0,1182,
2017-12-16,4687824.58078,1480,169765000.0,0.039946,6583660.0,1318,
2017-12-17,8527733.57874,1853,178380000.0,0.041973,11758400.0,1592,
2017-12-18,11121794.7525,2517,198903000.0,0.046802,22331600.0,2114,
2017-12-19,11673484.6859,2953,270411000.0,0.063628,16081000.0,2571,
2017-12-20,4963720.20252,2061,241455000.0,0.056815,17049900.0,1854,
2017-12-21,5442076.14406,2380,226898000.0,0.053389,20214200.0,2103,
2017-12-22,7534667.08477,1403,257643000.0,0.060624,9797660.0,1243,
2017-12-23,2862862.01543,1263,200034000.0,0.047068,13730900.0,1055,
2017-12-24,1229203.07421,727,263217000.0,0.061935,8618970.0,674,
2017-12-25,5561320.37637,586,246402000.0,0.057979,6612320.0,585,
2017-12-26,2164583.93439,1305,246047000.0,0.057895,6468310.0,1184,
2017-12-27,3718147.02555,1826,242540000.0,0.05707,6387220.0,1711,
2017-12-28,2655076.55857,1584,240216000.0,0.056523,5162520.0,1463,
2017-12-29,5342634.27707,2354,233671000.0,0.054983,10373900.0,1950,
2017-12-30,19592241.6615,3787,257342000.0,0.060553,53384700.0,2667,
2017-12-31,25028265.5834,5399,388037000.0,0.091305,87329500.0,3798,
2018-01-01,23872787.7779,3471,363838000.0,0.085611,36808800.0,2430,
2018-01-02,7841101.95869,3200,363920000.0,0.085631,30096800.0,2761,
2018-01-03,14017377.2373,3452,379620000.0,0.089325,41199200.0,2906,
2018-01-04,10356339.1741,2714,468662000.0,0.110277,131221000.0,2645,
2018-01-05,397669489.609,1453,712640000.0,0.167685,64546500.0,1649,
2018-01-06,41001054.437,2614,695118000.0,0.163562,48098700.0,2739,
2018-01-07,39566683.5336,1883,734586000.0,0.172849,51203500.0,1884,
2018-01-08,35451319.7722,2059,713827000.0,0.167964,82403300.0,1811,
2018-01-09,55818255.9038,3752,816277000.0,0.192071,117367000.0,3077,
2018-01-10,43186410.029,2084,751412000.0,0.176808,46785200.0,1841,
2018-01-11,15576670.6966,2609,690766000.0,0.162538,26597700.0,2507,
2018-01-12,6694995.79697,1910,563201000.0,0.132522,20861000.0,1969,
2018-01-13,7575214.30907,2462,603034000.0,0.141895,19531900.0,2260,
2018-01-14,6142990.64244,2193,589933000.0,0.138812,15949000.0,1916,
2018-01-15,5592998.72915,1678,551083000.0,0.12967,22038600.0,1462,
2018-01-16,6898940.02641,2259,518550000.0,0.122015,20859200.0,1986,
2018-01-17,4580471.22175,1955,376036000.0,0.085094,20074900.0,1758,
2018-01-18,7149416.50095,1855,421013000.0,0.095271,22565700.0,1695,
2018-01-19,11864107.494,2089,490203000.0,0.110929,44912300.0,1756,
2018-01-20,6220809.73597,1607,546425000.0,0.123651,21431800.0,1394,
2018-01-21,8956105.90523,1267,543726000.0,0.12304,14040000.0,1130,
2018-01-22,3538687.97656,1168,470405000.0,0.106449,13423400.0,979,
2018-01-23,2264016.10762,1067,437726000.0,0.099053,8976350.0,910,
2018-01-24,4073703.61818,1129,429129000.0,0.097108,12106500.0,999,
2018-01-25,2291608.29138,871,445772000.0,0.100874,6874010.0,838,
2018-01-26,4865106.10774,944,431454000.0,0.097634,6307830.0,868,
2018-01-27,2889477.66072,1131,421305000.0,0.095338,16680100.0,973,
2018-01-28,2386215.29616,1048,461090000.0,0.104341,8754270.0,937,
2018-01-29,4966579.91509,884,444120000.0,0.1005,6290310.0,835,
2018-01-30,3956563.18787,1011,420824000.0,0.095229,7176750.0,927,
2018-01-31,2285787.52089,901,350647000.0,0.079348,6233640.0,834,
2018-02-01,4283185.76659,932,377708000.0,0.085472,7097260.0,839,
2018-02-02,4125511.09768,1394,303156000.0,0.068602,10160400.0,1111,
2018-02-03,7701801.06447,3021,236336000.0,0.053481,18223200.0,2185,
2018-02-04,2917739.35162,1240,264542000.0,0.059864,5149340.0,1050,
2018-02-05,9048206.13936,1904,222156000.0,0.050272,5487810.0,1621,
2018-02-06,18628039.606,2241,176218000.0,0.039128,7741380.0,1929,
2018-02-07,5913711.25028,2646,237815000.0,0.052804,33022100.0,2128,
2018-02-08,2370921.5269,1372,251585000.0,0.055862,30484100.0,1073,
2018-02-09,3169973.69791,1184,281298000.0,0.06246,2896270.0,961,
2018-02-10,4356249.18832,1158,275996000.0,0.061282,6459930.0,1035,
2018-02-11,2393359.61464,1084,260777000.0,0.057903,3521140.0,1004,
2018-02-12,3344083.57093,1203,235750000.0,0.052346,5681620.0,1026,
2018-02-13,1326170.42606,799,246289000.0,0.054686,2147180.0,749,
2018-02-14,4164217.76402,744,228561000.0,0.05075,5003890.0,687,
2018-02-15,1191157.87224,797,257533000.0,0.057183,5139600.0,686,
2018-02-16,832166.904202,976,260990000.0,0.05795,2886310.0,581,
2018-02-17,1299423.16403,1058,266995000.0,0.059284,9093090.0,602,
2018-02-18,860700.901412,838,299739000.0,0.066554,4457380.0,493,
2018-02-19,631689.496593,818,262227000.0,0.058225,2867590.0,523,
2018-02-20,1152466.61234,855,285662000.0,0.063428,3973250.0,612,
2018-02-21,1546825.45875,446,253061000.0,0.05619,2690540.0,465,
2018-02-22,588330.889987,367,231511000.0,0.051405,2093410.0,375,
2018-02-23,845238.485627,346,220366000.0,0.04893,5042860.0,388,
2018-02-24,416858.649925,353,235061000.0,0.052193,3225860.0,363,
2018-02-25,315191.920625,272,229433000.0,0.050943,1964860.0,310,
2018-02-26,1414915.6779,427,231948000.0,0.051502,1775610.0,459,
2018-02-27,1115137.40266,371,235360000.0,0.05226,1258330.0,411,
2018-02-28,4297027.54275,358,235179000.0,0.052219,1950090.0,381,
2018-03-01,899036.164143,439,239446000.0,0.053167,8964310.0,469,
2018-03-02,974136.114676,562,256726000.0,0.057003,12472000.0,547,
2018-03-03,8037296.20464,477,314076000.0,0.069738,12954800.0,488,
2018-03-04,706946.864393,314,293239000.0,0.063677,2485120.0,332,
