date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2016-12-13,447.225826337,30,316083.0,0.00641,203.0,44855.8643382,0.120704310003,
2016-12-14,991.740501554,20,329988.0,0.006685,186.0,44887.4104558,0.0745891600342,
2016-12-15,420.471883396,22,315090.0,0.006378,526.0,44761.3551906,0.128991349983,
2016-12-16,2567.34721133,143,326340.0,0.0066,711.0,45013.3478584,0.136339140164,
2016-12-17,816.197479059,25,310783.0,0.006279,59.0,44347.2864741,0.198277800001,
2016-12-18,2652.86739736,33,314207.0,0.006343,3618.0,38474.9202293,0.0608293300061,
2016-12-19,3962.1920465,26,393838.0,0.007944,1201.0,38501.8920687,0.087859129952,
2016-12-20,873.295543143,19,324284.0,0.006536,679.0,38447.9229402,0.057040330004,
2016-12-21,1003.41933661,28,355904.0,0.007168,1237.0,38393.8076513,0.175339750001,
2016-12-22,2345.52396985,39,331724.0,0.006676,685.0,38096.7717795,0.210389080011,
2016-12-23,1353.93697853,36,345198.0,0.006941,650.0,38771.8835485,0.0952913400514,
2016-12-24,1694.06934645,32,399180.0,0.008021,352.0,38555.9052339,0.0795365300034,
2016-12-25,1040.99565159,22,359510.0,0.007218,756.0,38177.9324784,0.0525488699979,
